visit,date,treatment,rep_ID,clone,stem,height_mm,eggs,alive1_dead0
5,6/10/2018,FL,60,20,1,79,0,0
5,6/10/2018,FL,60,20,2,598,0,1
6,6/13/2018,FL,41,1,1,580,0,1
6,6/13/2018,FL,41,1,2,840,0,1
6,6/13/2018,FL,42,2,1,695,0,1
6,6/13/2018,FL,42,2,2,684,0,1
6,6/13/2018,FL,42,2,3,642,0,1
6,6/13/2018,FL,42,2,4,727,0,1
6,6/13/2018,FL,42,2,5,785,0,1
6,6/13/2018,FL,43,3,1,583,0,1
6,6/13/2018,FL,44,4,1,510,0,1
6,6/13/2018,FL,44,4,2,590,0,1
6,6/13/2018,FL,44,4,3,568,0,1
6,6/13/2018,FL,44,4,4,240,0,1
6,6/13/2018,FL,44,4,5,475,0,1
6,6/13/2018,FL,45,5,1,590,0,1
6,6/13/2018,FL,45,5,2,565,0,1
6,6/13/2018,FL,46,6,1,475,0,1
6,6/13/2018,FL,47,7,1,487,0,1
6,6/13/2018,FL,48,8,1,657,0,1
6,6/13/2018,FL,49,9,1,578,0,1
6,6/13/2018,FL,49,9,2,750,0,1
6,6/13/2018,FL,49,9,3,0,0,0
6,6/13/2018,FL,50,10,1,597,0,1
6,6/13/2018,FL,50,10,2,400,0,1
6,6/13/2018,FL,50,10,3,575,0,1
6,6/13/2018,FL,50,10,4,585,0,1
6,6/13/2018,FL,50,10,5,565,0,1
6,6/13/2018,FL,51,11,1,505,1,1
6,6/13/2018,FL,51,11,2,572,0,1
6,6/13/2018,FL,51,11,3,600,0,1
6,6/13/2018,FL,51,11,4,645,0,1
6,6/13/2018,FL,51,11,5,548,0,1
6,6/13/2018,FL,52,12,1,367,0,1
6,6/13/2018,FL,52,12,2,734,0,1
6,6/13/2018,FL,52,12,3,701,0,1
6,6/13/2018,FL,53,13,1,502,0,1
6,6/13/2018,FL,53,13,2,673,0,1
6,6/13/2018,FL,53,13,3,761,0,1
6,6/13/2018,FL,53,13,4,90,0,1
6,6/13/2018,FL,54,14,1,580,0,1
6,6/13/2018,FL,54,14,2,636,0,1
6,6/13/2018,FL,55,15,1,595,0,1
6,6/13/2018,FL,55,15,2,616,0,1
6,6/13/2018,FL,56,16,1,698,0,1
6,6/13/2018,FL,56,16,2,165,0,0
6,6/13/2018,FL,56,16,3,647,0,1
6,6/13/2018,FL,56,16,4,319,0,1
6,6/13/2018,FL,57,17,1,683,0,1
6,6/13/2018,FL,57,17,2,700,0,1
6,6/13/2018,FL,57,17,3,695,0,1
6,6/13/2018,FL,57,17,4,719,0,1
6,6/13/2018,FL,58,18,1,728,0,1
6,6/13/2018,FL,58,18,2,681,0,1
6,6/13/2018,FL,58,18,3,484,0,1
6,6/13/2018,FL,58,18,4,480,0,1
6,6/13/2018,FL,59,19,1,711,0,1
6,6/13/2018,FL,60,20,1,77,0,0
6,6/13/2018,FL,60,20,2,612,0,1
7,6/16/2018,FL,41,1,1,590,0,1
7,6/16/2018,FL,41,1,2,842,0,1
7,6/16/2018,FL,42,2,1,725,0,1
7,6/16/2018,FL,42,2,2,698,0,1
7,6/16/2018,FL,42,2,3,663,0,1
7,6/16/2018,FL,42,2,4,728,0,1
7,6/16/2018,FL,42,2,5,805,0,1
7,6/16/2018,FL,43,3,1,585,0,1
7,6/16/2018,FL,44,4,1,520,0,1
7,6/16/2018,FL,44,4,2,608,0,1
7,6/16/2018,FL,44,4,3,585,0,1
7,6/16/2018,FL,44,4,4,235,0,1
7,6/16/2018,FL,44,4,5,470,0,1
7,6/16/2018,FL,45,5,1,600,0,1
7,6/16/2018,FL,45,5,2,565,0,1
7,6/16/2018,FL,46,6,1,478,0,1
7,6/16/2018,FL,47,7,1,529,0,1
7,6/16/2018,FL,48,8,1,665,0,1
7,6/16/2018,FL,49,9,1,578,0,1
7,6/16/2018,FL,49,9,2,752,0,1
7,6/16/2018,FL,49,9,3,0,0,0
7,6/16/2018,FL,50,10,1,600,0,1
7,6/16/2018,FL,50,10,2,402,0,1
7,6/16/2018,FL,50,10,3,580,0,1
7,6/16/2018,FL,50,10,4,585,0,1
7,6/16/2018,FL,50,10,5,565,0,1
7,6/16/2018,FL,51,11,1,520,0,1
7,6/16/2018,FL,51,11,2,575,0,1
7,6/16/2018,FL,51,11,3,618,0,1
7,6/16/2018,FL,51,11,4,648,0,1
7,6/16/2018,FL,51,11,5,557,0,1
7,6/16/2018,FL,52,12,1,367,0,1
7,6/16/2018,FL,52,12,2,780,0,1
7,6/16/2018,FL,52,12,3,731,0,1
7,6/16/2018,FL,53,13,1,507,0,1
7,6/16/2018,FL,53,13,2,695,0,1
7,6/16/2018,FL,53,13,3,885,0,1
7,6/16/2018,FL,53,13,4,87,0,1
7,6/16/2018,FL,54,14,1,591,0,1
7,6/16/2018,FL,54,14,2,644,0,1
7,6/16/2018,FL,55,15,1,592,0,1
7,6/16/2018,FL,55,15,2,616,0,1
7,6/16/2018,FL,56,16,1,712,0,1
7,6/16/2018,FL,56,16,2,0,0,0
7,6/16/2018,FL,56,16,3,773,0,1
7,6/16/2018,FL,56,16,4,320,0,1
7,6/16/2018,FL,57,17,1,675,0,1
7,6/16/2018,FL,57,17,2,731,0,1
7,6/16/2018,FL,57,17,3,694,0,1
7,6/16/2018,FL,57,17,4,723,0,1
7,6/16/2018,FL,58,18,1,752,0,1
7,6/16/2018,FL,58,18,2,714,0,1
7,6/16/2018,FL,58,18,3,490,0,1
7,6/16/2018,FL,58,18,4,490,0,1
7,6/16/2018,FL,59,19,1,723,0,1
7,6/16/2018,FL,60,20,1,0,0,0
7,6/16/2018,FL,60,20,2,641,0,1
8,6/20/2018,FL,41,1,1,605,0,1
8,6/20/2018,FL,41,1,2,875,0,1
8,6/20/2018,FL,42,2,1,750,0,1
8,6/20/2018,FL,42,2,2,645,0,1
8,6/20/2018,FL,42,2,3,675,0,1
8,6/20/2018,FL,42,2,4,772,0,1
8,6/20/2018,FL,42,2,5,735,0,1
8,6/20/2018,FL,43,3,1,608,0,1
8,6/20/2018,FL,44,4,1,525,0,1
8,6/20/2018,FL,44,4,2,612,0,1
8,6/20/2018,FL,44,4,3,595,0,1
8,6/20/2018,FL,44,4,4,240,0,1
8,6/20/2018,FL,44,4,5,470,0,1
8,6/20/2018,FL,45,5,1,610,0,1
8,6/20/2018,FL,45,5,2,580,0,1
8,6/20/2018,FL,46,6,1,495,0,1
8,6/20/2018,FL,47,7,1,555,0,1
8,6/20/2018,FL,48,8,1,693,0,1
8,6/20/2018,FL,49,9,1,585,0,1
8,6/20/2018,FL,49,9,2,760,0,1
8,6/20/2018,FL,49,9,3,0,0,0
8,6/20/2018,FL,50,10,1,618,0,1
8,6/20/2018,FL,50,10,2,409,0,1
8,6/20/2018,FL,50,10,3,597,0,1
8,6/20/2018,FL,50,10,4,604,0,1
8,6/20/2018,FL,50,10,5,580,0,1
8,6/20/2018,FL,51,11,1,530,0,1
8,6/20/2018,FL,51,11,2,544,0,1
8,6/20/2018,FL,51,11,3,645,0,1
8,6/20/2018,FL,51,11,4,657,0,1
8,6/20/2018,FL,51,11,5,654,0,1
8,6/20/2018,FL,52,12,1,375,0,1
8,6/20/2018,FL,52,12,2,795,0,1
8,6/20/2018,FL,52,12,3,748,0,1
8,6/20/2018,FL,53,13,1,511,0,1
8,6/20/2018,FL,53,13,2,708,0,1
8,6/20/2018,FL,53,13,3,800,0,1
8,6/20/2018,FL,53,13,4,85,0,1
8,6/20/2018,FL,54,14,1,590,0,1
8,6/20/2018,FL,54,14,2,659,0,1
8,6/20/2018,FL,55,15,1,598,0,1
8,6/20/2018,FL,55,15,2,618,0,1
8,6/20/2018,FL,56,16,1,700,0,1
8,6/20/2018,FL,56,16,2,0,0,0
8,6/20/2018,FL,56,16,3,791,0,1
8,6/20/2018,FL,56,16,4,319,0,1
8,6/20/2018,FL,57,17,1,696,0,1
8,6/20/2018,FL,57,17,2,741,0,1
8,6/20/2018,FL,57,17,3,724,0,1
8,6/20/2018,FL,57,17,4,742,0,1
8,6/20/2018,FL,58,18,1,761,0,1
8,6/20/2018,FL,58,18,2,720,0,1
8,6/20/2018,FL,58,18,3,483,0,1
8,6/20/2018,FL,58,18,4,491,0,1
8,6/20/2018,FL,59,19,1,752,0,1
8,6/20/2018,FL,60,20,1,0,0,0
8,6/20/2018,FL,60,20,2,640,0,1
9,6/23/2018,FL,41,1,1,602,0,1
9,6/23/2018,FL,41,1,2,880,0,1
9,6/23/2018,FL,42,2,1,760,0,1
9,6/23/2018,FL,42,2,2,739,0,1
9,6/23/2018,FL,42,2,3,675,0,1
9,6/23/2018,FL,42,2,4,773,0,1
9,6/23/2018,FL,42,2,5,835,0,1
9,6/23/2018,FL,43,3,1,615,0,1
9,6/23/2018,FL,44,4,1,530,0,1
9,6/23/2018,FL,44,4,2,603,0,1
9,6/23/2018,FL,44,4,3,600,0,1
9,6/23/2018,FL,44,4,4,244,0,1
9,6/23/2018,FL,44,4,5,472,0,1
9,6/23/2018,FL,45,5,1,618,0,1
9,6/23/2018,FL,45,5,2,598,0,1
9,6/23/2018,FL,46,6,1,491,0,1
9,6/23/2018,FL,47,7,1,573,0,1
9,6/23/2018,FL,48,8,1,690,0,1
9,6/23/2018,FL,49,9,1,589,0,1
9,6/23/2018,FL,49,9,2,772,0,1
9,6/23/2018,FL,49,9,3,0,0,0
9,6/23/2018,FL,50,10,1,625,0,1
9,6/23/2018,FL,50,10,2,416,1,1
9,6/23/2018,FL,50,10,3,594,0,1
9,6/23/2018,FL,50,10,4,610,0,1
9,6/23/2018,FL,50,10,5,584,0,1
9,6/23/2018,FL,51,11,1,519,0,1
9,6/23/2018,FL,51,11,2,579,0,1
9,6/23/2018,FL,51,11,3,611,0,1
9,6/23/2018,FL,51,11,4,659,0,1
9,6/23/2018,FL,51,11,5,552,0,1
9,6/23/2018,FL,52,12,1,353,0,1
9,6/23/2018,FL,52,12,2,786,0,1
9,6/23/2018,FL,52,12,3,718,0,1
9,6/23/2018,FL,53,13,1,516,0,1
9,6/23/2018,FL,53,13,2,696,0,1
9,6/23/2018,FL,53,13,3,803,0,1
9,6/23/2018,FL,53,13,4,66,0,0
9,6/23/2018,FL,54,14,1,566,1,1
9,6/23/2018,FL,54,14,2,626,2,1
9,6/23/2018,FL,55,15,1,576,0,1
9,6/23/2018,FL,55,15,2,631,0,1
9,6/23/2018,FL,56,16,1,691,1,1
9,6/23/2018,FL,56,16,2,0,0,0
9,6/23/2018,FL,56,16,3,776,0,1
9,6/23/2018,FL,56,16,4,316,0,1
9,6/23/2018,FL,57,17,1,676,0,1
9,6/23/2018,FL,57,17,2,732,0,1
9,6/23/2018,FL,57,17,3,702,0,1
9,6/23/2018,FL,57,17,4,725,0,1
9,6/23/2018,FL,58,18,1,756,0,1
9,6/23/2018,FL,58,18,2,698,0,1
9,6/23/2018,FL,58,18,3,479,0,1
9,6/23/2018,FL,58,18,4,467,0,1
9,6/23/2018,FL,59,19,1,741,0,1
9,6/23/2018,FL,60,20,1,0,0,0
9,6/23/2018,FL,60,20,2,756,0,1
10,6/27/2018,FL,41,1,1,600,0,1
10,6/27/2018,FL,41,1,2,880,0,1
10,6/27/2018,FL,42,2,1,765,0,1
10,6/27/2018,FL,42,2,2,743,0,1
10,6/27/2018,FL,42,2,3,678,0,1
10,6/27/2018,FL,42,2,4,811,0,1
10,6/27/2018,FL,42,2,5,863,0,1
10,6/27/2018,FL,43,3,1,622,0,1
10,6/27/2018,FL,44,4,1,535,0,1
10,6/27/2018,FL,44,4,2,605,0,1
10,6/27/2018,FL,44,4,3,600,0,1
10,6/27/2018,FL,44,4,4,240,0,1
10,6/27/2018,FL,44,4,5,445,0,1
10,6/27/2018,FL,45,5,1,617,0,1
10,6/27/2018,FL,45,5,2,610,0,1
10,6/27/2018,FL,46,6,1,495,0,1
10,6/27/2018,FL,47,7,1,590,0,1
10,6/27/2018,FL,48,8,1,700,0,1
10,6/27/2018,FL,49,9,1,583,0,1
10,6/27/2018,FL,49,9,2,775,0,1
10,6/27/2018,FL,49,9,3,0,0,0
10,6/27/2018,FL,50,10,1,615,0,1
10,6/27/2018,FL,50,10,2,415,0,1
10,6/27/2018,FL,50,10,3,600,0,1
10,6/27/2018,FL,50,10,4,610,0,1
10,6/27/2018,FL,50,10,5,580,0,1
10,6/27/2018,FL,51,11,1,430,0,1
10,6/27/2018,FL,51,11,2,570,0,1
10,6/27/2018,FL,51,11,3,610,0,1
10,6/27/2018,FL,51,11,4,650,0,1
10,6/27/2018,FL,51,11,5,449,0,1
10,6/27/2018,FL,52,12,1,370,0,1
10,6/27/2018,FL,52,12,2,773,0,1
10,6/27/2018,FL,52,12,3,757,0,1
10,6/27/2018,FL,53,13,1,400,0,1
10,6/27/2018,FL,53,13,2,710,0,1
10,6/27/2018,FL,53,13,3,820,0,1
10,6/27/2018,FL,53,13,4,0,0,0
10,6/27/2018,FL,54,14,1,570,0,1
10,6/27/2018,FL,54,14,2,630,0,1
10,6/27/2018,FL,55,15,1,605,0,1
10,6/27/2018,FL,55,15,2,630,0,1
10,6/27/2018,FL,56,16,1,728,0,1
10,6/27/2018,FL,56,16,2,0,0,0
10,6/27/2018,FL,56,16,3,791,0,1
10,6/27/2018,FL,56,16,4,320,0,1
10,6/27/2018,FL,57,17,1,700,0,1
10,6/27/2018,FL,57,17,2,725,0,1
10,6/27/2018,FL,57,17,3,732,0,1
10,6/27/2018,FL,57,17,4,743,0,1
10,6/27/2018,FL,58,18,1,761,0,1
10,6/27/2018,FL,58,18,2,720,0,1
10,6/27/2018,FL,58,18,3,459,0,1
10,6/27/2018,FL,58,18,4,500,1,1
10,6/27/2018,FL,59,19,1,645,1,1
10,6/27/2018,FL,60,20,1,0,0,0
10,6/27/2018,FL,60,20,2,671,0,1
11,7/1/2018,FL,41,1,1,602,0,1
11,7/1/2018,FL,41,1,2,889,0,1
11,7/1/2018,FL,42,2,1,760,0,1
11,7/1/2018,FL,42,2,2,727,0,1
11,7/1/2018,FL,42,2,3,670,0,1
11,7/1/2018,FL,42,2,4,843,0,1
11,7/1/2018,FL,42,2,5,890,0,1
11,7/1/2018,FL,43,3,1,625,0,1
11,7/1/2018,FL,44,4,1,540,0,1
11,7/1/2018,FL,44,4,2,616,0,1
11,7/1/2018,FL,44,4,3,575,0,1
11,7/1/2018,FL,44,4,4,222,0,1
11,7/1/2018,FL,44,4,5,430,0,1
11,7/1/2018,FL,45,5,1,615,0,1
11,7/1/2018,FL,45,5,2,608,0,1
11,7/1/2018,FL,46,6,1,502,0,1
11,7/1/2018,FL,47,7,1,593,0,1
11,7/1/2018,FL,48,8,1,682,0,1
11,7/1/2018,FL,49,9,1,580,0,1
11,7/1/2018,FL,49,9,2,745,0,1
11,7/1/2018,FL,49,9,3,0,0,0
11,7/1/2018,FL,50,10,1,502,0,1
11,7/1/2018,FL,50,10,2,400,0,1
11,7/1/2018,FL,50,10,3,582,0,1
11,7/1/2018,FL,50,10,4,598,0,1
11,7/1/2018,FL,50,10,5,590,0,1
11,7/1/2018,FL,51,11,1,511,0,1
11,7/1/2018,FL,51,11,2,567,0,1
11,7/1/2018,FL,51,11,3,620,0,1
11,7/1/2018,FL,51,11,4,648,0,1
11,7/1/2018,FL,51,11,5,545,0,1
11,7/1/2018,FL,52,12,1,362,0,1
11,7/1/2018,FL,52,12,2,790,0,1
11,7/1/2018,FL,52,12,3,738,0,1
11,7/1/2018,FL,53,13,1,512,0,1
11,7/1/2018,FL,53,13,2,695,1,1
11,7/1/2018,FL,53,13,3,800,0,1
11,7/1/2018,FL,53,13,4,0,0,0
11,7/1/2018,FL,54,14,1,602,0,1
11,7/1/2018,FL,54,14,2,658,1,1
11,7/1/2018,FL,55,15,1,592,0,1
11,7/1/2018,FL,55,15,2,633,0,1
11,7/1/2018,FL,56,16,1,695,1,1
11,7/1/2018,FL,56,16,2,0,0,0
11,7/1/2018,FL,56,16,3,770,0,1
11,7/1/2018,FL,56,16,4,311,0,1
11,7/1/2018,FL,57,17,1,693,0,1
11,7/1/2018,FL,57,17,2,740,0,1
11,7/1/2018,FL,57,17,3,722,0,1
11,7/1/2018,FL,57,17,4,748,0,1
11,7/1/2018,FL,58,18,1,763,0,1
11,7/1/2018,FL,58,18,2,710,0,1
11,7/1/2018,FL,58,18,3,478,0,1
11,7/1/2018,FL,58,18,4,483,0,1
11,7/1/2018,FL,59,19,1,NA,NA,1
11,7/1/2018,FL,60,20,1,0,0,0
11,7/1/2018,FL,60,20,2,655,0,1
12,7/4/2018,FL,41,1,1,605,0,1
12,7/4/2018,FL,41,1,2,863,0,1
12,7/4/2018,FL,42,2,1,763,0,1
12,7/4/2018,FL,42,2,2,750,0,1
12,7/4/2018,FL,42,2,3,663,0,1
12,7/4/2018,FL,42,2,4,850,0,1
12,7/4/2018,FL,42,2,5,894,0,1
12,7/4/2018,FL,43,3,1,632,0,1
12,7/4/2018,FL,44,4,1,530,0,1
12,7/4/2018,FL,44,4,2,607,0,1
12,7/4/2018,FL,44,4,3,573,0,1
12,7/4/2018,FL,44,4,4,165,0,1
12,7/4/2018,FL,44,4,5,440,0,1
12,7/4/2018,FL,45,5,1,609,0,1
12,7/4/2018,FL,45,5,2,608,0,1
12,7/4/2018,FL,46,6,1,485,1,1
12,7/4/2018,FL,47,7,1,564,0,1
12,7/4/2018,FL,48,8,1,711,0,1
12,7/4/2018,FL,49,9,1,580,0,1
12,7/4/2018,FL,49,9,2,763,0,1
12,7/4/2018,FL,49,9,3,0,0,0
12,7/4/2018,FL,50,10,1,602,0,1
12,7/4/2018,FL,50,10,2,411,0,1
12,7/4/2018,FL,50,10,3,600,0,1
12,7/4/2018,FL,50,10,4,606,0,1
12,7/4/2018,FL,50,10,5,597,0,1
12,7/4/2018,FL,51,11,1,535,0,1
12,7/4/2018,FL,51,11,2,575,0,1
12,7/4/2018,FL,51,11,3,642,0,1
12,7/4/2018,FL,51,11,4,673,0,1
12,7/4/2018,FL,51,11,5,560,0,1
12,7/4/2018,FL,52,12,1,373,0,1
12,7/4/2018,FL,52,12,2,786,0,1
12,7/4/2018,FL,52,12,3,760,0,1
12,7/4/2018,FL,53,13,1,510,0,1
12,7/4/2018,FL,53,13,2,720,0,1
12,7/4/2018,FL,53,13,3,810,0,1
12,7/4/2018,FL,53,13,4,0,0,0
12,7/4/2018,FL,54,14,1,605,0,1
12,7/4/2018,FL,54,14,2,680,1,1
12,7/4/2018,FL,55,15,1,610,1,1
12,7/4/2018,FL,55,15,2,640,0,1
12,7/4/2018,FL,56,16,1,727,0,1
12,7/4/2018,FL,56,16,2,0,0,0
12,7/4/2018,FL,56,16,3,797,0,1
12,7/4/2018,FL,56,16,4,323,0,1
12,7/4/2018,FL,57,17,1,705,0,1
12,7/4/2018,FL,57,17,2,750,0,1
12,7/4/2018,FL,57,17,3,730,0,1
12,7/4/2018,FL,57,17,4,753,0,1
12,7/4/2018,FL,58,18,1,770,0,1
12,7/4/2018,FL,58,18,2,723,0,1
12,7/4/2018,FL,58,18,3,478,0,1
12,7/4/2018,FL,58,18,4,496,0,1
12,7/4/2018,FL,59,19,1,755,0,1
12,7/4/2018,FL,60,20,1,0,0,0
12,7/4/2018,FL,60,20,2,667,0,1
13,7/7/2018,FL,41,1,1,598,0,1
13,7/7/2018,FL,41,1,2,851,1,1
13,7/7/2018,FL,42,2,1,761,0,1
13,7/7/2018,FL,42,2,2,729,0,1
13,7/7/2018,FL,42,2,3,678,0,1
13,7/7/2018,FL,42,2,4,819,0,1
13,7/7/2018,FL,42,2,5,881,0,1
13,7/7/2018,FL,43,3,1,621,0,1
13,7/7/2018,FL,44,4,1,526,0,1
13,7/7/2018,FL,44,4,2,578,0,1
13,7/7/2018,FL,44,4,3,568,1,1
13,7/7/2018,FL,44,4,4,122,0,0
13,7/7/2018,FL,44,4,5,385,0,1
13,7/7/2018,FL,45,5,1,602,1,1
13,7/7/2018,FL,45,5,2,519,0,1
13,7/7/2018,FL,46,6,1,487,0,1
13,7/7/2018,FL,47,7,1,61,0,0
13,7/7/2018,FL,48,8,1,691,0,1
13,7/7/2018,FL,49,9,1,569,0,1
13,7/7/2018,FL,49,9,2,741,0,1
13,7/7/2018,FL,49,9,3,0,0,0
13,7/7/2018,FL,50,10,1,596,0,1
13,7/7/2018,FL,50,10,2,414,0,1
13,7/7/2018,FL,50,10,3,601,0,1
13,7/7/2018,FL,50,10,4,591,0,1
13,7/7/2018,FL,50,10,5,581,0,1
13,7/7/2018,FL,51,11,1,508,0,1
13,7/7/2018,FL,51,11,2,564,0,1
13,7/7/2018,FL,51,11,3,618,0,1
13,7/7/2018,FL,51,11,4,631,0,1
13,7/7/2018,FL,51,11,5,543,0,1
13,7/7/2018,FL,52,12,1,367,0,1
13,7/7/2018,FL,52,12,2,774,0,1
13,7/7/2018,FL,52,12,3,736,0,1
13,7/7/2018,FL,53,13,1,519,0,1
13,7/7/2018,FL,53,13,2,704,0,1
13,7/7/2018,FL,53,13,3,803,0,1
13,7/7/2018,FL,53,13,4,0,0,0
13,7/7/2018,FL,54,14,1,578,0,1
13,7/7/2018,FL,54,14,2,662,0,1
13,7/7/2018,FL,55,15,1,559,0,1
13,7/7/2018,FL,55,15,2,622,0,1
13,7/7/2018,FL,56,16,1,683,0,1
13,7/7/2018,FL,56,16,2,0,0,0
13,7/7/2018,FL,56,16,3,787,0,1
13,7/7/2018,FL,56,16,4,319,0,1
13,7/7/2018,FL,57,17,1,679,0,1
13,7/7/2018,FL,57,17,2,719,0,1
13,7/7/2018,FL,57,17,3,721,0,1
13,7/7/2018,FL,57,17,4,743,0,1
13,7/7/2018,FL,58,18,1,749,0,1
13,7/7/2018,FL,58,18,2,718,0,1
13,7/7/2018,FL,58,18,3,476,0,1
13,7/7/2018,FL,58,18,4,471,0,1
13,7/7/2018,FL,59,19,1,755,0,1
13,7/7/2018,FL,60,20,1,0,0,0
13,7/7/2018,FL,60,20,2,648,0,1
14,7/11/2018,FL,41,1,1,600,1,1
14,7/11/2018,FL,41,1,2,865,0,1
14,7/11/2018,FL,42,2,1,780,0,1
14,7/11/2018,FL,42,2,2,755,0,1
14,7/11/2018,FL,42,2,3,655,0,1
14,7/11/2018,FL,42,2,4,872,0,1
14,7/11/2018,FL,42,2,5,910,0,1
14,7/11/2018,FL,43,3,1,650,0,1
14,7/11/2018,FL,44,4,1,525,0,1
14,7/11/2018,FL,44,4,2,605,0,1
14,7/11/2018,FL,44,4,3,575,0,1
14,7/11/2018,FL,44,4,4,0,0,0
14,7/11/2018,FL,44,4,5,370,0,1
14,7/11/2018,FL,45,5,1,615,0,1
14,7/11/2018,FL,45,5,2,600,0,1
14,7/11/2018,FL,46,6,1,485,0,1
14,7/11/2018,FL,47,7,1,560,0,0
14,7/11/2018,FL,48,8,1,705,1,1
14,7/11/2018,FL,49,9,1,743,0,1
14,7/11/2018,FL,49,9,2,660,1,1
14,7/11/2018,FL,49,9,3,0,0,0
14,7/11/2018,FL,50,10,1,590,0,1
14,7/11/2018,FL,50,10,2,380,0,1
14,7/11/2018,FL,50,10,3,585,0,1
14,7/11/2018,FL,50,10,4,515,0,1
14,7/11/2018,FL,50,10,5,580,0,1
14,7/11/2018,FL,51,11,1,530,0,1
14,7/11/2018,FL,51,11,2,580,0,1
14,7/11/2018,FL,51,11,3,650,0,1
14,7/11/2018,FL,51,11,4,675,0,1
14,7/11/2018,FL,51,11,5,557,0,1
14,7/11/2018,FL,52,12,1,373,0,1
14,7/11/2018,FL,52,12,2,806,0,1
14,7/11/2018,FL,52,12,3,760,0,1
14,7/11/2018,FL,53,13,1,530,0,1
14,7/11/2018,FL,53,13,2,715,0,1
14,7/11/2018,FL,53,13,3,804,0,1
14,7/11/2018,FL,53,13,4,0,0,0
14,7/11/2018,FL,54,14,1,602,0,1
14,7/11/2018,FL,54,14,2,690,0,1
14,7/11/2018,FL,55,15,1,608,0,1
14,7/11/2018,FL,55,15,2,643,0,1
14,7/11/2018,FL,56,16,1,720,0,1
14,7/11/2018,FL,56,16,2,0,0,0
14,7/11/2018,FL,56,16,3,790,0,1
14,7/11/2018,FL,56,16,4,320,0,1
14,7/11/2018,FL,57,17,1,700,0,1
14,7/11/2018,FL,57,17,2,745,0,1
14,7/11/2018,FL,57,17,3,733,0,1
14,7/11/2018,FL,57,17,4,750,0,1
14,7/11/2018,FL,58,18,1,767,0,1
14,7/11/2018,FL,58,18,2,730,0,1
14,7/11/2018,FL,58,18,3,480,0,1
14,7/11/2018,FL,58,18,4,490,1,1
14,7/11/2018,FL,59,19,1,762,1,1
14,7/11/2018,FL,60,20,1,0,0,0
14,7/11/2018,FL,60,20,2,665,0,1
15,7/15/2018,FL,41,1,1,603,0,1
15,7/15/2018,FL,41,1,2,880,0,1
15,7/15/2018,FL,42,2,1,790,0,1
15,7/15/2018,FL,42,2,2,755,0,1
15,7/15/2018,FL,42,2,3,605,0,1
15,7/15/2018,FL,42,2,4,873,0,1
15,7/15/2018,FL,42,2,5,930,0,1
15,7/15/2018,FL,43,3,1,628,0,1
15,7/15/2018,FL,44,4,1,525,0,1
15,7/15/2018,FL,44,4,2,574,0,1
15,7/15/2018,FL,44,4,3,620,0,1
15,7/15/2018,FL,44,4,4,0,0,0
15,7/15/2018,FL,44,4,5,437,0,1
15,7/15/2018,FL,45,5,1,615,0,1
15,7/15/2018,FL,45,5,2,612,0,1
15,7/15/2018,FL,46,6,1,490,0,1
15,7/15/2018,FL,47,7,1,573,0,0
15,7/15/2018,FL,48,8,1,NA,NA,1
15,7/15/2018,FL,49,9,1,588,0,1
15,7/15/2018,FL,49,9,2,762,0,1
15,7/15/2018,FL,49,9,3,0,0,0
15,7/15/2018,FL,50,10,1,603,0,1
15,7/15/2018,FL,50,10,2,402,0,1
15,7/15/2018,FL,50,10,3,573,0,1
15,7/15/2018,FL,50,10,4,606,0,1
15,7/15/2018,FL,50,10,5,795,0,1
15,7/15/2018,FL,51,11,1,487,0,1
15,7/15/2018,FL,51,11,2,510,0,1
15,7/15/2018,FL,51,11,3,623,0,1
15,7/15/2018,FL,51,11,4,655,0,1
15,7/15/2018,FL,51,11,5,542,0,1
15,7/15/2018,FL,52,12,1,370,0,1
15,7/15/2018,FL,52,12,2,792,1,1
15,7/15/2018,FL,52,12,3,738,0,1
15,7/15/2018,FL,53,13,1,505,0,1
15,7/15/2018,FL,53,13,2,708,0,1
15,7/15/2018,FL,53,13,3,806,0,1
15,7/15/2018,FL,53,13,4,0,0,0
15,7/15/2018,FL,54,14,1,593,0,1
15,7/15/2018,FL,54,14,2,676,0,1
15,7/15/2018,FL,55,15,1,595,0,1
15,7/15/2018,FL,55,15,2,642,0,1
15,7/15/2018,FL,56,16,1,687,1,1
15,7/15/2018,FL,56,16,2,0,0,0
15,7/15/2018,FL,56,16,3,780,0,1
15,7/15/2018,FL,56,16,4,308,0,1
15,7/15/2018,FL,57,17,1,695,0,1
15,7/15/2018,FL,57,17,2,738,0,1
15,7/15/2018,FL,57,17,3,717,1,1
15,7/15/2018,FL,57,17,4,736,1,1
15,7/15/2018,FL,58,18,1,760,0,1
15,7/15/2018,FL,58,18,2,728,0,1
15,7/15/2018,FL,58,18,3,465,0,1
15,7/15/2018,FL,58,18,4,480,0,1
15,7/15/2018,FL,59,19,1,NA,NA,1
15,7/15/2018,FL,60,20,1,0,0,0
15,7/15/2018,FL,60,20,2,625,0,1
16,7/18/2018,FL,41,1,1,600,0,1
16,7/18/2018,FL,41,1,2,871,0,1
16,7/18/2018,FL,42,2,1,812,0,1
16,7/18/2018,FL,42,2,2,761,1,1
16,7/18/2018,FL,42,2,3,622,0,1
16,7/18/2018,FL,42,2,4,885,0,1
16,7/18/2018,FL,42,2,5,932,0,1
16,7/18/2018,FL,43,3,1,627,0,1
16,7/18/2018,FL,44,4,1,525,0,1
